"ch_version","name","is_input","is_output","supports_parallel_parsing","supports_parallel_formatting"
"24.3.12.76.altinitystable","Template",1,1,0,0
"24.3.12.76.altinitystable","MySQLDump",1,0,0,0
"24.3.12.76.altinitystable","SQLInsert",0,1,0,0
"24.3.12.76.altinitystable","JSONCompactStrings",0,1,0,1
"24.3.12.76.altinitystable","JSONStringsEachRowWithProgress",0,1,0,0
"24.3.12.76.altinitystable","TSV",1,1,1,1
"24.3.12.76.altinitystable","PrettyCompactMonoBlock",0,1,0,0
"24.3.12.76.altinitystable","JSONEachRowWithProgress",0,1,0,0
"24.3.12.76.altinitystable","PrettySpaceNoEscapesMonoBlock",0,1,0,0
"24.3.12.76.altinitystable","MsgPack",1,1,0,1
"24.3.12.76.altinitystable","ODBCDriver2",0,1,0,0
"24.3.12.76.altinitystable","PrettyCompactNoEscapesMonoBlock",0,1,0,0
"24.3.12.76.altinitystable","PrettySpaceMonoBlock",0,1,0,0
"24.3.12.76.altinitystable","RawBLOB",1,1,0,0
"24.3.12.76.altinitystable","Markdown",0,1,0,1
"24.3.12.76.altinitystable","PrettySpaceNoEscapes",0,1,0,1
"24.3.12.76.altinitystable","PrettyCompactNoEscapes",0,1,0,1
"24.3.12.76.altinitystable","JSONStringsEachRow",1,1,1,1
"24.3.12.76.altinitystable","PrettyCompact",0,1,0,1
"24.3.12.76.altinitystable","PrettyNoEscapesMonoBlock",0,1,0,0
"24.3.12.76.altinitystable","PrettyNoEscapes",0,1,0,1
"24.3.12.76.altinitystable","Pretty",0,1,0,1
"24.3.12.76.altinitystable","AvroConfluent",1,0,0,0
"24.3.12.76.altinitystable","Vertical",0,1,0,1
"24.3.12.76.altinitystable","Avro",1,1,0,0
"24.3.12.76.altinitystable","LineAsString",1,1,1,1
"24.3.12.76.altinitystable","RowBinaryWithNames",1,1,0,1
"24.3.12.76.altinitystable","Parquet",1,1,1,0
"24.3.12.76.altinitystable","CustomSeparatedIgnoreSpacesWithNamesAndTypes",1,0,0,0
"24.3.12.76.altinitystable","CustomSeparatedIgnoreSpacesWithNames",1,0,0,0
"24.3.12.76.altinitystable","CustomSeparatedWithNamesAndTypes",1,1,0,1
"24.3.12.76.altinitystable","PrettySpace",0,1,0,1
"24.3.12.76.altinitystable","JSONAsString",1,0,1,0
"24.3.12.76.altinitystable","CustomSeparatedWithNames",1,1,0,1
"24.3.12.76.altinitystable","CustomSeparated",1,1,0,1
"24.3.12.76.altinitystable","PrettyMonoBlock",0,1,0,0
"24.3.12.76.altinitystable","TSVRaw",1,1,1,1
"24.3.12.76.altinitystable","XML",0,1,0,1
"24.3.12.76.altinitystable","NDJSON",1,1,1,1
"24.3.12.76.altinitystable","ProtobufList",1,1,0,0
"24.3.12.76.altinitystable","Protobuf",1,1,0,0
"24.3.12.76.altinitystable","ProtobufSingle",1,1,0,0
"24.3.12.76.altinitystable","JSONColumnsWithMetadata",1,1,0,0
"24.3.12.76.altinitystable","TemplateIgnoreSpaces",1,0,0,0
"24.3.12.76.altinitystable","JSONCompactColumns",1,1,0,0
"24.3.12.76.altinitystable","JSONColumns",1,1,0,0
"24.3.12.76.altinitystable","ArrowStream",1,1,0,0
"24.3.12.76.altinitystable","JSONObjectEachRow",1,1,0,1
"24.3.12.76.altinitystable","PrettyNDJSON",0,1,0,1
"24.3.12.76.altinitystable","CSVWithNamesAndTypes",1,1,1,1
"24.3.12.76.altinitystable","ORC",1,1,0,0
"24.3.12.76.altinitystable","PrettyJSONEachRow",0,1,0,1
"24.3.12.76.altinitystable","JSONLines",1,1,1,1
"24.3.12.76.altinitystable","JSONStrings",0,1,0,1
"24.3.12.76.altinitystable","PrettyJSONLines",0,1,0,1
"24.3.12.76.altinitystable","LineAsStringWithNamesAndTypes",0,1,0,1
"24.3.12.76.altinitystable","LineAsStringWithNames",0,1,0,1
"24.3.12.76.altinitystable","JSON",1,1,0,1
"24.3.12.76.altinitystable","Arrow",1,1,0,0
"24.3.12.76.altinitystable","RowBinary",1,1,0,1
"24.3.12.76.altinitystable","HiveText",1,0,1,0
"24.3.12.76.altinitystable","RowBinaryWithDefaults",1,0,0,0
"24.3.12.76.altinitystable","Native",1,1,0,0
"24.3.12.76.altinitystable","JSONCompactStringsEachRowWithNamesAndTypes",1,1,1,1
"24.3.12.76.altinitystable","JSONCompactStringsEachRow",1,1,1,1
"24.3.12.76.altinitystable","TabSeparatedWithNamesAndTypes",1,1,1,1
"24.3.12.76.altinitystable","JSONCompactStringsEachRowWithNames",1,1,1,1
"24.3.12.76.altinitystable","JSONCompactEachRowWithNamesAndTypes",1,1,1,1
"24.3.12.76.altinitystable","JSONCompactEachRow",1,1,1,1
"24.3.12.76.altinitystable","JSONEachRow",1,1,1,1
"24.3.12.76.altinitystable","ParquetMetadata",1,0,1,0
"24.3.12.76.altinitystable","Values",1,1,0,1
"24.3.12.76.altinitystable","TabSeparatedRawWithNamesAndTypes",1,1,1,1
"24.3.12.76.altinitystable","MySQLWire",0,1,0,0
"24.3.12.76.altinitystable","CSVWithNames",1,1,1,1
"24.3.12.76.altinitystable","TSKV",1,1,1,1
"24.3.12.76.altinitystable","DWARF",1,0,1,0
"24.3.12.76.altinitystable","TabSeparatedRawWithNames",1,1,1,1
"24.3.12.76.altinitystable","RowBinaryWithNamesAndTypes",1,1,0,1
"24.3.12.76.altinitystable","JSONCompact",1,1,0,1
"24.3.12.76.altinitystable","CSV",1,1,1,1
"24.3.12.76.altinitystable","CustomSeparatedIgnoreSpaces",1,0,0,0
"24.3.12.76.altinitystable","JSONAsObject",1,0,1,0
"24.3.12.76.altinitystable","TSVRawWithNames",1,1,1,1
"24.3.12.76.altinitystable","TabSeparatedRaw",1,1,1,1
"24.3.12.76.altinitystable","Npy",1,0,0,0
"24.3.12.76.altinitystable","TSVRawWithNamesAndTypes",1,1,1,1
"24.3.12.76.altinitystable","CapnProto",1,1,0,0
"24.3.12.76.altinitystable","JSONCompactEachRowWithNames",1,1,1,1
"24.3.12.76.altinitystable","Prometheus",0,1,0,0
"24.3.12.76.altinitystable","One",1,0,0,0
"24.3.12.76.altinitystable","Regexp",1,0,1,0
"24.3.12.76.altinitystable","PostgreSQLWire",0,1,0,0
"24.3.12.76.altinitystable","TSVWithNamesAndTypes",1,1,1,1
"24.3.12.76.altinitystable","TabSeparatedWithNames",1,1,1,1
"24.3.12.76.altinitystable","BSONEachRow",1,1,1,1
"24.3.12.76.altinitystable","TabSeparated",1,1,1,1
"24.3.12.76.altinitystable","TSVWithNames",1,1,1,1
"24.3.12.76.altinitystable","Null",0,1,0,0
